Date,State,Population,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients
10/21/2021,Mississippi,2992333,37,36535,354,109
10/22/2021,Mississippi,2992333,38,36573,336,103
10/23/2021,Mississippi,2992333,22,36595,311,98
10/24/2021,Mississippi,2992333,28,36623,304,93
10/25/2021,Mississippi,2992333,21,36644,286,101
10/26/2021,Mississippi,2992333,21,36665,271,99
10/27/2021,Mississippi,2992333,23,36688,258,100
10/28/2021,Mississippi,2992333,23,36711,250,94
10/29/2021,Mississippi,2992333,17,36728,239,90
10/30/2021,Mississippi,2992333,26,36754,233,85
10/31/2021,Mississippi,2992333,16,36770,229,86
11/1/2021,Mississippi,2992333,14,36784,228,84
11/2/2021,Mississippi,2992333,24,36808,227,83
11/3/2021,Mississippi,2992333,27,36835,227,87
11/4/2021,Mississippi,2992333,18,36853,208,82
11/5/2021,Mississippi,2992333,14,36867,194,77
11/6/2021,Mississippi,2992333,18,36885,191,76
11/7/2021,Mississippi,2992333,6,36891,182,68
11/8/2021,Mississippi,2992333,17,36908,190,75
11/9/2021,Mississippi,2992333,10,36918,183,69
11/10/2021,Mississippi,2992333,14,36932,180,69
11/11/2021,Mississippi,2992333,18,36950,178,59
11/12/2021,Mississippi,2992333,15,36965,174,54
11/13/2021,Mississippi,2992333,18,36983,167,54
11/14/2021,Mississippi,2992333,18,37001,174,58
11/15/2021,Mississippi,2992333,19,37020,170,54
11/16/2021,Mississippi,2992333,20,37040,174,57
11/17/2021,Mississippi,2992333,21,37061,173,58
11/18/2021,Mississippi,2992333,9,37070,175,65
11/19/2021,Mississippi,2992333,18,37088,171,66
11/20/2021,Mississippi,2992333,16,37104,168,60
11/21/2021,Mississippi,2992333,18,37122,165,63
11/22/2021,Mississippi,2992333,20,37142,174,67
11/23/2021,Mississippi,2992333,22,37164,181,65
11/24/2021,Mississippi,2992333,21,37185,181,60
11/25/2021,Mississippi,2992333,20,37205,184,59
11/26/2021,Mississippi,2992333,16,37221,187,59
11/27/2021,Mississippi,2992333,26,37247,197,60
11/28/2021,Mississippi,2992333,16,37263,196,57
11/29/2021,Mississippi,2992333,27,37290,220,58
11/30/2021,Mississippi,2992333,24,37314,198,55
12/1/2021,Mississippi,2992333,30,37344,211,59
12/2/2021,Mississippi,2992333,21,37365,198,58
12/3/2021,Mississippi,2992333,26,37391,213,60
12/4/2021,Mississippi,2992333,22,37413,204,66
12/5/2021,Mississippi,2992333,21,37434,207,64
12/6/2021,Mississippi,2992333,20,37454,216,62
12/7/2021,Mississippi,2992333,34,37488,233,66
12/8/2021,Mississippi,2992333,37,37525,235,71
12/9/2021,Mississippi,2992333,25,37550,228,72
12/10/2021,Mississippi,2992333,18,37568,235,70
12/11/2021,Mississippi,2992333,28,37596,227,71
12/12/2021,Mississippi,2992333,15,37611,228,69
12/13/2021,Mississippi,2992333,28,37639,243,73
12/14/2021,Mississippi,2992333,26,37665,242,74
12/15/2021,Mississippi,2992333,32,37697,249,77
12/16/2021,Mississippi,2992333,25,37722,241,75
12/17/2021,Mississippi,2992333,21,37743,249,76
12/18/2021,Mississippi,2992333,27,37770,260,79
12/19/2021,Mississippi,2992333,21,37791,267,81
12/20/2021,Mississippi,2992333,22,37813,270,81
12/21/2021,Mississippi,2992333,39,37852,272,85
12/22/2021,Mississippi,2992333,28,37880,271,90
12/23/2021,Mississippi,2992333,27,37907,284,89
12/24/2021,Mississippi,2992333,39,37946,295,90
12/25/2021,Mississippi,2992333,48,37994,311,92
12/26/2021,Mississippi,2992333,45,38039,323,95
12/27/2021,Mississippi,2992333,82,38121,400,103
12/28/2021,Mississippi,2992333,108,38229,457,108
12/29/2021,Mississippi,2992333,115,38344,515,120
12/30/2021,Mississippi,2992333,118,38462,587,127
12/31/2021,Mississippi,2992333,103,38565,612,126
1/1/2022,Mississippi,2992333,103,38668,633,132
1/2/2022,Mississippi,2992333,103,38771,698,134
1/3/2022,Mississippi,2992333,117,38888,733,149
1/4/2022,Mississippi,2992333,133,39021,792,159
1/5/2022,Mississippi,2992333,203,39224,919,183
1/6/2022,Mississippi,2992333,191,39415,1040,195
1/7/2022,Mississippi,2992333,181,39596,1079,202
1/8/2022,Mississippi,2992333,161,39757,1099,208
1/9/2022,Mississippi,2992333,156,39913,1121,213
1/10/2022,Mississippi,2992333,194,40107,1244,240
1/11/2022,Mississippi,2992333,214,40321,1293,238
1/12/2022,Mississippi,2992333,176,40497,1346,248
1/13/2022,Mississippi,2992333,215,40712,1389,254
1/14/2022,Mississippi,2992333,220,40932,1433,270
1/15/2022,Mississippi,2992333,176,41108,1431,281
1/16/2022,Mississippi,2992333,140,41248,1433,290
1/17/2022,Mississippi,2992333,176,41424,1493,287
1/18/2022,Mississippi,2992333,210,41634,1557,290
1/19/2022,Mississippi,2992333,213,41847,1606,288
1/20/2022,Mississippi,2992333,220,42067,1634,293
1/21/2022,Mississippi,2992333,209,42276,1581,305
1/22/2022,Mississippi,2992333,198,42474,1558,304
1/23/2022,Mississippi,2992333,155,42629,1572,322
1/24/2022,Mississippi,2992333,179,42808,1632,334
1/25/2022,Mississippi,2992333,227,43035,1653,334
1/26/2022,Mississippi,2992333,222,43257,1665,340
1/27/2022,Mississippi,2992333,172,43429,1675,338
1/28/2022,Mississippi,2992333,183,43612,1597,326
1/29/2022,Mississippi,2992333,175,43787,1511,322
1/30/2022,Mississippi,2992333,104,43891,1484,321
1/31/2022,Mississippi,2992333,174,44065,1515,319
2/1/2022,Mississippi,2992333,202,44267,1470,310
2/2/2022,Mississippi,2992333,179,44446,1451,309
2/3/2022,Mississippi,2992333,148,44594,1406,287
2/4/2022,Mississippi,2992333,129,44723,1321,275
2/5/2022,Mississippi,2992333,94,44817,1238,278
2/6/2022,Mississippi,2992333,89,44906,1210,275
2/7/2022,Mississippi,2992333,143,45049,1162,263
2/8/2022,Mississippi,2992333,132,45181,1129,250
2/9/2022,Mississippi,2992333,124,45305,1105,243
7/1/2021,Montana,1032949,18,10467,57,15
7/2/2021,Montana,1032949,7,10474,42,13
7/3/2021,Montana,1032949,7,10481,40,11
7/4/2021,Montana,1032949,5,10486,39,11
7/5/2021,Montana,1032949,7,10493,41,12
7/6/2021,Montana,1032949,12,10505,47,11
7/7/2021,Montana,1032949,12,10517,45,9
7/8/2021,Montana,1032949,13,10530,48,11
7/9/2021,Montana,1032949,16,10546,54,9
7/10/2021,Montana,1032949,14,10560,52,9
7/11/2021,Montana,1032949,15,10575,58,11
7/12/2021,Montana,1032949,15,10590,57,10
7/13/2021,Montana,1032949,21,10611,60,11
7/14/2021,Montana,1032949,15,10626,63,15
7/15/2021,Montana,1032949,10,10636,59,15
7/16/2021,Montana,1032949,13,10649,60,14
7/17/2021,Montana,1032949,9,10658,57,14
7/18/2021,Montana,1032949,12,10670,56,15
7/19/2021,Montana,1032949,12,10682,57,16
7/20/2021,Montana,1032949,19,10701,62,19
7/21/2021,Montana,1032949,10,10711,71,20
7/22/2021,Montana,1032949,23,10734,73,18
7/23/2021,Montana,1032949,18,10752,82,18
7/24/2021,Montana,1032949,12,10764,83,21
7/25/2021,Montana,1032949,10,10774,80,18
7/26/2021,Montana,1032949,13,10787,82,19
7/27/2021,Montana,1032949,25,10812,89,27
7/28/2021,Montana,1032949,24,10836,102,25
7/29/2021,Montana,1032949,22,10858,102,27
7/30/2021,Montana,1032949,30,10888,110,24
7/31/2021,Montana,1032949,26,10914,106,24
8/1/2021,Montana,1032949,25,10939,113,29
8/2/2021,Montana,1032949,29,10968,118,30
8/3/2021,Montana,1032949,38,11006,129,30
8/4/2021,Montana,1032949,27,11033,135,35
8/5/2021,Montana,1032949,25,11058,140,37
8/6/2021,Montana,1032949,35,11093,156,38
8/7/2021,Montana,1032949,21,11114,146,36
8/8/2021,Montana,1032949,28,11142,150,34
8/9/2021,Montana,1032949,29,11171,153,36
8/10/2021,Montana,1032949,41,11212,166,49
8/11/2021,Montana,1032949,48,11260,177,51
8/12/2021,Montana,1032949,41,11301,178,47
8/13/2021,Montana,1032949,29,11330,176,52
8/14/2021,Montana,1032949,37,11367,192,53
8/15/2021,Montana,1032949,36,11403,190,53
8/16/2021,Montana,1032949,44,11447,205,56
8/17/2021,Montana,1032949,49,11496,208,53
8/18/2021,Montana,1032949,44,11540,205,55
8/19/2021,Montana,1032949,36,11576,197,48
8/20/2021,Montana,1032949,48,11624,200,45
8/21/2021,Montana,1032949,59,11683,220,41
8/22/2021,Montana,1032949,50,11733,236,49
8/23/2021,Montana,1032949,54,11787,253,53
8/24/2021,Montana,1032949,42,11829,244,55
8/25/2021,Montana,1032949,40,11869,222,53
8/26/2021,Montana,1032949,50,11919,235,56
8/27/2021,Montana,1032949,67,11986,233,56
8/28/2021,Montana,1032949,49,12035,239,66
8/29/2021,Montana,1032949,60,12095,250,72
8/30/2021,Montana,1032949,55,12150,256,73
8/31/2021,Montana,1032949,62,12212,270,72
9/1/2021,Montana,1032949,55,12267,270,74
9/2/2021,Montana,1032949,56,12323,279,75
9/3/2021,Montana,1032949,75,12398,282,74
9/4/2021,Montana,1032949,73,12471,297,79
9/5/2021,Montana,1032949,55,12526,301,76
9/6/2021,Montana,1032949,70,12596,300,78
9/7/2021,Montana,1032949,78,12674,319,91
9/8/2021,Montana,1032949,98,12772,337,92
9/9/2021,Montana,1032949,86,12858,359,93
9/10/2021,Montana,1032949,78,12936,362,93
9/11/2021,Montana,1032949,96,13032,347,85
9/12/2021,Montana,1032949,83,13115,353,96
9/13/2021,Montana,1032949,84,13199,385,102
9/14/2021,Montana,1032949,95,13294,385,106
9/15/2021,Montana,1032949,80,13374,374,102
9/16/2021,Montana,1032949,96,13470,378,105
9/17/2021,Montana,1032949,83,13553,364,107
9/18/2021,Montana,1032949,75,13628,365,103
9/19/2021,Montana,1032949,76,13704,384,101
9/20/2021,Montana,1032949,86,13790,392,108
9/21/2021,Montana,1032949,107,13897,414,112
9/22/2021,Montana,1032949,103,14000,431,109
9/23/2021,Montana,1032949,103,14103,432,109
9/24/2021,Montana,1032949,81,14184,415,109
9/25/2021,Montana,1032949,95,14279,433,106
9/26/2021,Montana,1032949,90,14369,432,108
9/27/2021,Montana,1032949,94,14463,450,105
9/28/2021,Montana,1032949,101,14564,451,105
9/29/2021,Montana,1032949,90,14654,436,109
9/30/2021,Montana,1032949,90,14744,431,93
10/1/2021,Montana,1032949,109,14853,435,97
10/2/2021,Montana,1032949,105,14958,441,106
10/3/2021,Montana,1032949,98,15056,423,97
10/4/2021,Montana,1032949,107,15163,430,106
10/5/2021,Montana,1032949,133,15296,458,116
10/6/2021,Montana,1032949,113,15409,471,119
10/7/2021,Montana,1032949,117,15526,476,119
10/8/2021,Montana,1032949,114,15640,489,117
10/9/2021,Montana,1032949,131,15771,491,108
10/10/2021,Montana,1032949,100,15871,487,116
10/11/2021,Montana,1032949,97,15968,490,116
10/12/2021,Montana,1032949,118,16086,513,122
10/13/2021,Montana,1032949,88,16174,487,126
10/14/2021,Montana,1032949,96,16270,484,121
10/15/2021,Montana,1032949,96,16366,474,122
10/16/2021,Montana,1032949,94,16460,458,116
10/17/2021,Montana,1032949,76,16536,454,116
10/18/2021,Montana,1032949,85,16621,465,117
10/19/2021,Montana,1032949,110,16731,459,118
10/20/2021,Montana,1032949,92,16823,444,118
10/21/2021,Montana,1032949,106,16929,437,117
10/22/2021,Montana,1032949,94,17023,457,121
10/23/2021,Montana,1032949,106,17129,463,123
10/24/2021,Montana,1032949,57,17186,454,121
10/25/2021,Montana,1032949,78,17264,463,119
10/26/2021,Montana,1032949,90,17354,474,119
10/27/2021,Montana,1032949,114,17468,448,120
10/28/2021,Montana,1032949,131,17599,432,114
10/29/2021,Montana,1032949,74,17673,420,115
10/30/2021,Montana,1032949,89,17762,412,116
10/31/2021,Montana,1032949,41,17803,390,111
11/1/2021,Montana,1032949,60,17863,376,106
11/2/2021,Montana,1032949,58,17921,367,107
11/3/2021,Montana,1032949,77,17998,375,111
11/4/2021,Montana,1032949,75,18073,364,101
11/5/2021,Montana,1032949,82,18155,352,99
11/6/2021,Montana,1032949,83,18238,364,92
11/7/2021,Montana,1032949,66,18304,382,96
11/8/2021,Montana,1032949,52,18356,371,101
11/9/2021,Montana,1032949,67,18423,372,99
11/10/2021,Montana,1032949,76,18499,362,95
11/11/2021,Montana,1032949,63,18562,336,95
11/12/2021,Montana,1032949,72,18634,314,95
11/13/2021,Montana,1032949,75,18709,324,95
11/14/2021,Montana,1032949,60,18769,316,86
11/15/2021,Montana,1032949,50,18819,313,92
11/16/2021,Montana,1032949,74,18893,317,89
11/17/2021,Montana,1032949,66,18959,314,89
11/18/2021,Montana,1032949,51,19010,284,85
11/19/2021,Montana,1032949,60,19070,275,79
11/20/2021,Montana,1032949,65,19135,281,80
11/21/2021,Montana,1032949,37,19172,268,81
11/22/2021,Montana,1032949,44,19216,277,77
11/23/2021,Montana,1032949,54,19270,264,68
11/24/2021,Montana,1032949,56,19326,240,62
11/25/2021,Montana,1032949,39,19365,224,58
11/26/2021,Montana,1032949,31,19396,222,61
11/27/2021,Montana,1032949,42,19438,218,60
11/28/2021,Montana,1032949,35,19473,216,61
11/29/2021,Montana,1032949,44,19517,223,63
11/30/2021,Montana,1032949,44,19561,228,65
12/1/2021,Montana,1032949,45,19606,205,69
12/2/2021,Montana,1032949,33,19639,199,64
12/3/2021,Montana,1032949,42,19681,199,63
12/4/2021,Montana,1032949,33,19714,199,60
12/5/2021,Montana,1032949,37,19751,199,57
12/6/2021,Montana,1032949,32,19783,191,63
12/7/2021,Montana,1032949,42,19825,187,63
12/8/2021,Montana,1032949,23,19848,172,63
12/9/2021,Montana,1032949,34,19882,175,58
12/10/2021,Montana,1032949,31,19913,166,54
12/11/2021,Montana,1032949,34,19947,163,51
12/12/2021,Montana,1032949,24,19971,158,54
12/13/2021,Montana,1032949,25,19996,159,49
12/14/2021,Montana,1032949,36,20032,155,46
12/15/2021,Montana,1032949,28,20060,156,43
12/16/2021,Montana,1032949,19,20079,141,43
12/17/2021,Montana,1032949,20,20099,136,40
12/18/2021,Montana,1032949,10,20109,126,44
12/19/2021,Montana,1032949,12,20121,125,44
12/20/2021,Montana,1032949,22,20143,128,44
12/21/2021,Montana,1032949,16,20159,124,44
12/22/2021,Montana,1032949,19,20178,111,44
12/23/2021,Montana,1032949,19,20197,114,43
12/24/2021,Montana,1032949,25,20222,116,48
12/25/2021,Montana,1032949,19,20241,120,48
12/26/2021,Montana,1032949,18,20259,118,49
12/27/2021,Montana,1032949,15,20274,127,51
12/28/2021,Montana,1032949,17,20291,126,43
12/29/2021,Montana,1032949,30,20321,132,41
12/30/2021,Montana,1032949,29,20350,136,40
12/31/2021,Montana,1032949,25,20375,143,42
1/1/2022,Montana,1032949,31,20406,133,43
1/2/2022,Montana,1032949,23,20429,132,40
1/3/2022,Montana,1032949,36,20465,140,44
1/4/2022,Montana,1032949,54,20519,147,39
1/5/2022,Montana,1032949,56,20575,154,39
1/6/2022,Montana,1032949,41,20616,147,44
1/7/2022,Montana,1032949,55,20671,163,43
1/8/2022,Montana,1032949,65,20736,158,37
1/9/2022,Montana,1032949,37,20773,159,36
1/10/2022,Montana,1032949,38,20811,169,36
1/11/2022,Montana,1032949,66,20877,175,34
1/12/2022,Montana,1032949,83,20960,197,46
1/13/2022,Montana,1032949,75,21035,202,39
1/14/2022,Montana,1032949,90,21125,218,39
1/15/2022,Montana,1032949,75,21200,235,30
1/16/2022,Montana,1032949,72,21272,242,34
1/17/2022,Montana,1032949,63,21335,246,39
1/18/2022,Montana,1032949,79,21414,255,38
1/19/2022,Montana,1032949,82,21496,304,44
1/20/2022,Montana,1032949,81,21577,316,40
1/21/2022,Montana,1032949,69,21646,326,40
1/22/2022,Montana,1032949,50,21696,312,38
1/23/2022,Montana,1032949,67,21763,334,41
1/24/2022,Montana,1032949,91,21854,340,46
1/25/2022,Montana,1032949,88,21942,340,51
1/26/2022,Montana,1032949,92,22034,324,46
1/27/2022,Montana,1032949,67,22101,316,48
1/28/2022,Montana,1032949,69,22170,307,41
1/29/2022,Montana,1032949,62,22232,295,43
1/30/2022,Montana,1032949,66,22298,295,48
1/31/2022,Montana,1032949,82,22380,328,55
2/1/2022,Montana,1032949,88,22468,343,50
2/2/2022,Montana,1032949,83,22551,369,53
2/3/2022,Montana,1032949,69,22620,364,57
2/4/2022,Montana,1032949,71,22691,354,58
2/5/2022,Montana,1032949,68,22759,343,53
2/6/2022,Montana,1032949,65,22824,357,54
2/7/2022,Montana,1032949,59,22883,350,55
2/8/2022,Montana,1032949,69,22952,327,57
2/9/2022,Montana,1032949,69,23021,327,57
7/1/2021,North Carolina,10042802,46,60733,339,96
7/2/2021,North Carolina,10042802,57,60790,381,101
7/3/2021,North Carolina,10042802,38,60828,375,108
7/4/2021,North Carolina,10042802,38,60866,378,112
7/5/2021,North Carolina,10042802,35,60901,388,99
7/6/2021,North Carolina,10042802,60,60961,371,110
7/7/2021,North Carolina,10042802,40,61001,375,104
7/8/2021,North Carolina,10042802,45,61046,385,116
7/9/2021,North Carolina,10042802,57,61103,365,115
7/10/2021,North Carolina,10042802,56,61159,384,113
7/11/2021,North Carolina,10042802,46,61205,395,122
7/12/2021,North Carolina,10042802,50,61255,416,136
7/13/2021,North Carolina,10042802,81,61336,434,148
7/14/2021,North Carolina,10042802,51,61387,459,151
7/15/2021,North Carolina,10042802,67,61454,484,161
7/16/2021,North Carolina,10042802,96,61550,515,164
7/17/2021,North Carolina,10042802,80,61630,527,169
7/18/2021,North Carolina,10042802,86,61716,540,183
7/19/2021,North Carolina,10042802,79,61795,598,200
7/20/2021,North Carolina,10042802,98,61893,621,204
7/21/2021,North Carolina,10042802,110,62003,682,201
7/22/2021,North Carolina,10042802,124,62127,748,211
7/23/2021,North Carolina,10042802,114,62241,802,209
7/24/2021,North Carolina,10042802,134,62375,822,216
7/25/2021,North Carolina,10042802,110,62485,868,234
7/26/2021,North Carolina,10042802,134,62619,952,248
7/27/2021,North Carolina,10042802,153,62772,1001,258
7/28/2021,North Carolina,10042802,146,62918,1036,274
7/29/2021,North Carolina,10042802,155,63073,1072,301
7/30/2021,North Carolina,10042802,169,63242,1137,316
7/31/2021,North Carolina,10042802,176,63418,1185,339
8/1/2021,North Carolina,10042802,184,63602,1247,373
8/2/2021,North Carolina,10042802,166,63768,1338,386
8/3/2021,North Carolina,10042802,217,63985,1446,401
8/4/2021,North Carolina,10042802,220,64205,1531,423
8/5/2021,North Carolina,10042802,214,64419,1584,432
8/6/2021,North Carolina,10042802,230,64649,1609,446
8/7/2021,North Carolina,10042802,229,64878,1725,476
8/8/2021,North Carolina,10042802,256,65134,1822,518
8/9/2021,North Carolina,10042802,253,65387,1960,566
8/10/2021,North Carolina,10042802,311,65698,2079,602
8/11/2021,North Carolina,10042802,303,66001,2226,629
8/12/2021,North Carolina,10042802,326,66327,2317,666
8/13/2021,North Carolina,10042802,310,66637,2398,674
8/14/2021,North Carolina,10042802,322,66959,2464,676
8/15/2021,North Carolina,10042802,301,67260,2487,695
8/16/2021,North Carolina,10042802,304,67564,2639,729
8/17/2021,North Carolina,10042802,363,67927,2714,748
8/18/2021,North Carolina,10042802,363,68290,2863,755
8/19/2021,North Carolina,10042802,368,68658,2923,787
8/20/2021,North Carolina,10042802,353,69011,2994,803
8/21/2021,North Carolina,10042802,357,69368,3011,824
8/22/2021,North Carolina,10042802,349,69717,3107,841
8/23/2021,North Carolina,10042802,350,70067,3223,863
8/24/2021,North Carolina,10042802,393,70460,3297,885
8/25/2021,North Carolina,10042802,377,70837,3360,917
8/26/2021,North Carolina,10042802,366,71203,3424,951
8/27/2021,North Carolina,10042802,396,71599,3428,966
8/28/2021,North Carolina,10042802,389,71988,3310,979
8/29/2021,North Carolina,10042802,328,72316,3423,961
8/30/2021,North Carolina,10042802,421,72737,3362,977
8/31/2021,North Carolina,10042802,412,73149,3562,958
9/1/2021,North Carolina,10042802,387,73536,3579,950
9/2/2021,North Carolina,10042802,379,73915,3589,969
9/3/2021,North Carolina,10042802,372,74287,3585,977
9/4/2021,North Carolina,10042802,390,74677,3532,962
9/5/2021,North Carolina,10042802,353,75030,3491,961
9/6/2021,North Carolina,10042802,344,75374,3546,960
9/7/2021,North Carolina,10042802,335,75709,3557,975
9/8/2021,North Carolina,10042802,413,76122,3579,960
9/9/2021,North Carolina,10042802,399,76521,3540,955
9/10/2021,North Carolina,10042802,367,76888,3554,964
9/11/2021,North Carolina,10042802,368,77256,3490,969
9/12/2021,North Carolina,10042802,342,77598,3391,969
9/13/2021,North Carolina,10042802,324,77922,3398,992
9/14/2021,North Carolina,10042802,388,78310,3390,988
9/15/2021,North Carolina,10042802,338,78648,3350,963
9/16/2021,North Carolina,10042802,359,79007,3382,942
9/17/2021,North Carolina,10042802,367,79374,3371,923
9/18/2021,North Carolina,10042802,301,79675,3311,917
9/19/2021,North Carolina,10042802,281,79956,3301,925
9/20/2021,North Carolina,10042802,333,80289,3301,927
9/21/2021,North Carolina,10042802,357,80646,3245,938
9/22/2021,North Carolina,10042802,331,80977,3227,914
9/23/2021,North Carolina,10042802,350,81327,3236,933
9/24/2021,North Carolina,10042802,321,81648,3154,912
9/25/2021,North Carolina,10042802,290,81938,3036,895
9/26/2021,North Carolina,10042802,267,82205,3009,916
9/27/2021,North Carolina,10042802,249,82454,2952,882
