date,State,Population,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated
2021-09-03,Vermont,626042,500,476079,497,424820
2021-09-04,Vermont,626042,426,476505,400,425220
2021-09-05,Vermont,626042,0,476505,0,425220
2021-09-06,Vermont,626042,0,476505,0,425220
2021-09-07,Vermont,626042,1034,477539,1103,426323
2021-09-08,Vermont,626042,199,477738,153,426476
2021-09-09,Vermont,626042,124,477862,141,426617
2021-09-10,Vermont,626042,275,478137,349,426966
2021-09-11,Vermont,626042,392,478529,374,427340
2021-09-12,Vermont,626042,614,479143,689,428029
2021-09-13,Vermont,626042,0,479143,0,428029
2021-09-14,Vermont,626042,775,479918,627,428656
2021-09-15,Vermont,626042,225,480143,175,428831
2021-09-16,Vermont,626042,319,480462,314,429145
2021-09-17,Vermont,626042,373,480835,375,429520
2021-09-18,Vermont,626042,377,481212,343,429863
2021-09-19,Vermont,626042,260,481472,272,430135
2021-09-20,Vermont,626042,315,481787,310,430445
2021-09-21,Vermont,626042,298,482085,318,430763
2021-09-22,Vermont,626042,174,482259,156,430919
2021-09-23,Vermont,626042,290,482549,309,431228
2021-09-24,Vermont,626042,273,482822,329,431557
2021-09-25,Vermont,626042,302,483124,309,431866
2021-09-26,Vermont,626042,538,483662,549,432415
2021-09-27,Vermont,626042,369,484031,310,432725
2021-09-28,Vermont,626042,0,484031,0,432725
2021-09-29,Vermont,626042,366,484397,329,433054
2021-09-30,Vermont,626042,565,484962,511,433565
2021-10-01,Vermont,626042,353,485315,271,433836
2021-10-02,Vermont,626042,404,485719,359,434195
2021-10-03,Vermont,626042,462,486181,383,434578
2021-10-04,Vermont,626042,562,486743,384,434962
2021-10-05,Vermont,626042,370,487113,285,435247
2021-10-06,Vermont,626042,235,487348,147,435394
2021-10-07,Vermont,626042,292,487640,289,435683
2021-10-08,Vermont,626042,1047,488687,1680,437363
2021-10-09,Vermont,626042,468,489155,386,437749
2021-10-10,Vermont,626042,0,489155,0,437749
2021-10-11,Vermont,626042,0,489155,0,437749
2021-10-12,Vermont,626042,1021,490176,956,438705
2021-10-13,Vermont,626042,154,490330,185,438890
2021-10-14,Vermont,626042,267,490597,225,439115
2021-10-15,Vermont,626042,354,490951,338,439453
2021-10-16,Vermont,626042,335,491286,320,439773
2021-10-17,Vermont,626042,300,491586,326,440099
2021-10-18,Vermont,626042,321,491907,342,440441
2021-10-19,Vermont,626042,236,492143,220,440661
2021-10-20,Vermont,626042,140,492283,102,440763
2021-10-21,Vermont,626042,297,492580,282,441045
2021-10-22,Vermont,626042,553,493133,440,441485
2021-10-23,Vermont,626042,340,493473,315,441800
2021-10-24,Vermont,626042,350,493823,360,442160
2021-10-25,Vermont,626042,386,494209,368,442528
2021-10-26,Vermont,626042,309,494518,158,442686
2021-10-27,Vermont,626042,437,494955,168,442854
2021-10-28,Vermont,626042,524,495479,392,443246
2021-10-29,Vermont,626042,711,496190,469,443715
2021-10-30,Vermont,626042,713,496903,462,444177
2021-10-31,Vermont,626042,574,497477,396,444573
2021-11-01,Vermont,626042,874,498351,414,444987
2021-11-02,Vermont,626042,629,498980,321,445308
2021-11-03,Vermont,626042,438,499418,224,445532
2021-11-04,Vermont,626042,563,499981,349,445881
2021-11-05,Vermont,626042,572,500553,455,446336
2021-11-06,Vermont,626042,680,501233,400,446736
2021-11-07,Vermont,626042,623,501856,388,447124
2021-11-08,Vermont,626042,813,502669,443,447567
2021-11-09,Vermont,626042,820,503489,292,447859
2021-11-10,Vermont,626042,1098,504587,201,448060
2021-11-11,Vermont,626042,0,504587,0,448060
2021-11-12,Vermont,626042,1971,506558,668,448728
2021-11-13,Vermont,626042,2066,508624,384,449112
