date,State,Population,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
9/3/2021,Illinois,12859995,5882,42,1542870,26614
9/4/2021,Illinois,12859995,0,0,1542870,26614
9/5/2021,Illinois,12859995,0,0,1542870,26614
9/6/2021,Illinois,12859995,0,0,1542870,26614
9/7/2021,Illinois,12859995,11928,83,1554798,26697
9/8/2021,Illinois,12859995,3970,72,1558768,26769
9/9/2021,Illinois,12859995,5137,24,1563905,26793
9/10/2021,Illinois,12859995,5301,52,1569206,26845
9/11/2021,Illinois,12859995,0,0,1569206,26845
9/12/2021,Illinois,12859995,0,0,1569206,26845
9/13/2021,Illinois,12859995,9138,124,1578344,26969
9/14/2021,Illinois,12859995,4467,39,1582811,27008
9/15/2021,Illinois,12859995,4219,53,1587030,27061
9/16/2021,Illinois,12859995,4577,52,1591607,27113
9/17/2021,Illinois,12859995,3581,62,1595188,27175
9/18/2021,Illinois,12859995,0,0,1595188,27175
9/19/2021,Illinois,12859995,0,0,1595188,27175
9/20/2021,Illinois,12859995,8254,100,1603442,27275
9/21/2021,Illinois,12859995,3027,24,1606469,27299
9/22/2021,Illinois,12859995,3522,52,1609991,27351
9/23/2021,Illinois,12859995,3871,47,1613862,27398
9/24/2021,Illinois,12859995,3374,42,1617236,27440
9/25/2021,Illinois,12859995,0,0,1617236,27440
9/26/2021,Illinois,12859995,0,0,1617236,27440
9/27/2021,Illinois,12859995,6627,89,1623863,27529
9/28/2021,Illinois,12859995,2364,39,1626227,27568
9/29/2021,Illinois,12859995,2969,51,1629196,27619
9/30/2021,Illinois,12859995,3457,46,1632653,27665
10/1/2021,Illinois,12859995,3311,49,1635964,27714
10/2/2021,Illinois,12859995,0,0,1635964,27714
10/3/2021,Illinois,12859995,0,0,1635964,27714
10/4/2021,Illinois,12859995,6845,71,1642809,27785
10/5/2021,Illinois,12859995,3169,26,1645978,27811
10/6/2021,Illinois,12859995,2924,67,1648902,27878
10/7/2021,Illinois,12859995,3588,46,1652490,27924
10/8/2021,Illinois,12859995,2732,41,1655222,27965
10/9/2021,Illinois,12859995,0,0,1655222,27965
10/10/2021,Illinois,12859995,0,0,1655222,27965
10/11/2021,Illinois,12859995,222,0,1655444,27965
10/12/2021,Illinois,12859995,7549,76,1662993,28041
10/13/2021,Illinois,12859995,2945,48,1665938,28089
10/14/2021,Illinois,12859995,2571,63,1668509,28152
10/15/2021,Illinois,12859995,2570,45,1671079,28197
10/16/2021,Illinois,12859995,0,0,1671079,28197
10/17/2021,Illinois,12859995,0,0,1671079,28197
10/18/2021,Illinois,12859995,5417,71,1676496,28268
10/19/2021,Illinois,12859995,2032,24,1678528,28292
10/20/2021,Illinois,12859995,2402,52,1680930,28344
10/21/2021,Illinois,12859995,2295,38,1683225,28382
10/22/2021,Illinois,12859995,2934,32,1686159,28414
10/23/2021,Illinois,12859995,0,0,1686159,28414
10/24/2021,Illinois,12859995,0,0,1686159,28414
10/25/2021,Illinois,12859995,5182,63,1691341,28477
10/26/2021,Illinois,12859995,2189,40,1693530,28517
10/27/2021,Illinois,12859995,2024,33,1695554,28550
10/28/2021,Illinois,12859995,2730,41,1698284,28591
10/29/2021,Illinois,12859995,2623,29,1700907,28620
10/30/2021,Illinois,12859995,0,0,1700907,28620
10/31/2021,Illinois,12859995,0,0,1700907,28620
11/1/2021,Illinois,12859995,6078,75,1706985,28695
11/2/2021,Illinois,12859995,2349,24,1709334,28719
11/3/2021,Illinois,12859995,1787,53,1711121,28772
11/4/2021,Illinois,12859995,4331,31,1715452,28803
11/5/2021,Illinois,12859995,2932,29,1718384,28832
11/6/2021,Illinois,12859995,0,0,1718384,28832
11/7/2021,Illinois,12859995,0,0,1718384,28832
11/8/2021,Illinois,12859995,7302,45,1725686,28877
11/9/2021,Illinois,12859995,2246,24,1727932,28901
11/10/2021,Illinois,12859995,4974,28,1732906,28929
11/11/2021,Illinois,12859995,48,0,1732954,28929
11/12/2021,Illinois,12859995,7969,57,1740923,28986
11/13/2021,Illinois,12859995,0,0,1740923,28986
11/14/2021,Illinois,12859995,0,0,1740923,28986
11/15/2021,Illinois,12859995,8920,46,1749843,29032
11/16/2021,Illinois,12859995,3050,22,1752893,29054
11/17/2021,Illinois,12859995,4920,29,1757813,29083
11/18/2021,Illinois,12859995,5801,32,1763614,29115
11/19/2021,Illinois,12859995,5653,42,1769267,29157
11/20/2021,Illinois,12859995,0,0,1769267,29157
11/21/2021,Illinois,12859995,0,0,1769267,29157
11/22/2021,Illinois,12859995,11193,58,1780460,29215
11/23/2021,Illinois,12859995,4629,19,1785089,29234
11/24/2021,Illinois,12859995,5348,24,1790437,29258
11/25/2021,Illinois,12859995,0,0,1790437,29258
11/26/2021,Illinois,12859995,0,0,1790437,29258
11/27/2021,Illinois,12859995,0,0,1790437,29258
11/28/2021,Illinois,12859995,0,0,1790437,29258
